-6.2107,-17.0310,134.0903,15.6132,-5.3997,868.0830
3.8703,49.3863,-2.3082,-5.2855,1.6146,257.2346
8.4638,5.0529,73.7717,35.7193,2.7154,401.6927
17.4594,30.2314,-6.0362,-24.0989,0.8803,255.1592
17.8554,-17.2491,15.7905,-7.9518,59.7184,-400.6571
0.1377,11.6425,-0.0315,15.7217,1.2182,-21.6138
-10.1457,-112.4436,-28.2270,0.0508,-7.7492,-734.8186
37.8687,-13.1515,17.0035,8.1215,-0.9973,111.7837
-78.4844,-68.9266,-6.2205,58.2146,-11.0654,-738.7274
-13.3534,-77.1618,-15.7018,7.3491,-7.8693,-502.2122
3.5103,9.0813,-26.6994,0.3202,-5.1500,-98.4192
5.8510,-0.3308,22.4836,1.9954,-33.2346,453.2943
-1.9074,-0.0975,23.9208,-15.2032,101.3064,-613.9380
12.7990,-12.2055,26.1339,-0.1676,37.3377,-155.3617
57.8365,16.1563,-2.9194,8.1413,0.0330,146.9056
-11.1988,5.6369,1.4195,56.2279,-39.6192,91.4272
-25.4992,-42.1937,-3.4857,28.6555,-8.4626,-354.0794
6.1887,-30.4136,0.1353,-15.5092,21.4370,-247.2332
7.5057,-1.6166,-4.3461,-27.1154,32.6603,-171.6144
21.4457,0.6729,6.5689,-5.3961,0.9937,117.1926
-56.6411,-112.0130,0.3453,2.9274,-8.1083,-629.2952
14.5048,8.9169,2.7236,-52.0686,66.0784,-217.6539
-19.3380,-5.6245,-0.9430,24.6929,-62.7023,343.8395
-119.5401,-10.8126,-16.5539,16.2579,-2.6588,-479.2898
-39.7086,0.1428,9.6465,150.8028,-9.9825,-631.9978
1.9338,18.1450,-9.3159,-28.4932,0.4840,160.6666
-1.6394,0.6627,20.3910,2.1976,70.3197,-454.0155
-42.7085,43.9965,-6.2727,2.6627,-13.4005,192.8661
0.0074,-75.3895,43.7708,-20.0078,-35.5309,338.6829
-26.8811,37.6633,-0.3283,109.1261,7.4339,-439.6781
8.0245,-4.5351,-29.8323,28.7089,-32.5137,-82.4017
-36.1750,-6.0441,-7.0185,63.1140,41.9004,-808.3185
11.9291,20.2508,-4.9986,41.2725,15.7531,-233.3418
32.4252,2.8311,9.0527,-0.1893,14.9406,26.6152
-13.0876,-2.3218,11.1249,-4.6156,-14.6378,192.3131
0.2319,19.9853,12.3009,-9.0642,-6.5701,295.0856
-0.7763,0.4817,44.6069,17.2883,-1.0322,261.6357
19.0167,-1.0165,-9.5646,-14.3173,-5.9976,85.4441
1.7532,-25.5060,2.6979,136.5343,89.8798,-1508.9235
5.3434,14.5469,-48.1269,-3.9425,78.8582,-919.2938
-85.8285,7.6035,0.3573,-34.5837,-45.1092,410.3541
-12.0342,-8.3254,-8.2298,-37.4505,16.9268,-93.2925
0.2253,-5.3732,11.9861,0.1616,20.9816,-114.1370
1.1255,-25.7678,1.3616,105.3003,-43.4403,-241.4446
12.5403,-23.8772,60.2444,0.3933,89.0991,-405.6212
2.8081,-46.7055,50.8936,7.0135,45.9994,-276.4461
-2.1036,1.2395,-0.8665,12.4201,8.5748,-132.5683
-6.2720,52.1717,-32.1111,1.1438,0.7027,7.1339
3.5330,-21.0433,7.9362,-13.9986,1.4235,15.7194
28.0784,-19.3875,35.5772,-75.0129,-2.2184,597.9775
-6.5258,11.9410,-41.3015,0.4925,-14.6019,-133.4350
28.3317,1.3925,-8.5684,33.7922,-0.8863,-144.8971
13.9498,13.5189,-4.3910,0.8010,14.5541,-58.5271
43.3521,-13.7243,-0.0887,-12.1810,37.7273,-239.8428
1.2477,2.7263,-37.3577,-1.3139,2.4564,-271.4266
0.1919,32.7601,23.6519,6.9639,5.7092,264.4454
-1.1726,-25.8221,7.1040,-25.0978,0.1543,38.2629
-0.1465,106.1474,7.0453,59.3373,-1.4383,329.7195
0.7264,-0.7644,72.4530,-4.9284,0.3684,557.0112
18.5866,-16.7428,-29.4097,-64.3605,-16.0721,178.3196
-4.8937,-78.2856,5.1963,10.8998,91.2967,-1195.1315
4.7870,-28.3378,5.1794,-56.1492,74.8866,-465.5776
0.4264,19.5550,-0.2958,1.5226,-0.6635,100.1206
-6.4750,-17.0522,231.4150,-21.6398,-24.5671,1925.6346
-0.7959,-65.8235,7.7780,117.1239,-6.1354,-774.9454
-3.1757,-5.6002,72.0122,34.1643,-2.5314,361.8043
-34.1325,-53.4933,-0.2530,54.0583,4.4139,-634.7584
-62.9470,-6.7694,19.7307,-16.4896,0.0186,59.8371
57.5220,-27.9830,-1.6475,2.7416,-33.1525,238.0025
2.8973,-1.3326,0.3028,21.4948,-0.0821,-95.5990
19.6093,11.3531,3.6530,8.6920,-2.6632,111.0978
46.1350,-2.9236,64.5724,-0.9441,-35.0546,865.4100
2.2608,16.1814,34.8715,-16.2681,2.6538,402.4247
-18.1947,11.9362,3.5976,4.3390,-59.0195,533.7599
5.3734,28.9409,28.5602,-30.1235,64.3834,-32.2503
9.7872,-17.8765,-1.1886,45.8125,4.8707,-332.9326
-3.6803,-4.0211,-23.2757,32.3620,-5.7442,-300.5519
0.8717,-44.7435,16.7970,-8.5431,-0.3035,-56.1311
-0.5618,-47.6888,25.1826,-62.0740,-25.5818,454.3513
-6.4568,-0.3326,1.1855,20.7390,0.9061,-108.4582
7.9504,-1.9615,9.5184,1.9888,-25.0057,283.5304
3.8127,25.0750,-83.9326,-25.6337,21.2336,-542.0189
-0.5473,5.5957,40.5096,10.1166,-0.5477,287.4666
17.5411,58.0538,20.0538,-0.5602,0.6283,481.8022
42.1187,15.0286,3.1132,2.9630,3.8975,144.2779
-38.3695,-0.2457,-56.1311,13.2760,-29.5802,-304.9652
6.3349,-96.7279,13.1125,4.7676,-4.1991,-366.4918
-117.5691,-57.7751,-1.1792,38.5331,2.0164,-745.3190
22.8421,-11.7297,-3.1279,-2.7313,-22.1552,169.3577
0.3221,-1.1986,28.7773,7.7542,5.6012,126.6613
-2.4418,3.4954,3.7606,1.4938,-15.1364,165.3654
-19.4877,-0.6275,0.0031,-28.0886,-5.0108,133.7068
16.4622,5.4895,-0.3409,-27.7000,4.2333,157.4510
4.4956,-13.3860,-16.1031,-115.4279,-4.6915,407.5979
34.0228,-8.1044,-0.3829,-1.9693,-44.2812,416.1287
33.0650,-33.4198,70.4045,25.8880,-34.8446,597.6953
-10.7714,-21.1513,-1.8644,-12.9925,-4.0211,-45.8445
-56.9970,-96.6639,-10.8909,-0.9783,9.3739,-765.1525
-13.7263,-1.0805,-21.3389,1.2590,3.1383,-221.6366
-15.6593,-0.3674,-0.4318,-2.1332,-5.6664,23.4368
-20.8473,1.3489,0.1078,-1.0312,-152.6051,1269.0884
47.9330,-3.3953,1.4721,3.3058,11.5950,-16.6578
10.5034,-28.2906,1.4349,9.5471,-95.5176,658.6221
32.3143,-16.8021,9.2147,-3.8438,12.6737,-36.1027
-24.7076,0.9027,-2.9263,-34.7834,-30.9612,360.9153
-0.0923,22.0794,8.1314,-0.0603,-6.6770,232.8215
16.1994,4.3348,0.1559,-0.0489,-13.8283,178.2503
66.6119,-8.6192,-0.7647,13.8312,-14.6825,153.2634
-13.4228,17.1164,2.5960,-8.0725,28.7614,-125.0151
15.1224,-16.9721,-25.8390,-40.8190,-47.0333,348.8230
12.9421,-26.9576,-9.9135,0.0585,-0.5607,-175.9734
33.6266,49.2566,2.1644,-16.2385,-4.7594,457.8169
-20.9186,23.0230,6.2511,-3.3730,1.7916,123.5702
13.9711,-57.5785,30.0384,37.5982,10.4392,-304.2715
-9.2198,27.7329,-0.0052,-44.1859,21.4528,150.5619
31.2328,12.5916,8.7583,-7.8235,25.0845,21.3701
-0.2774,22.2361,-7.6618,-29.2230,0.0774,196.0144
-0.0350,25.5359,2.0890,7.1359,1.8886,99.2260
23.9310,-22.3060,6.6410,2.1451,-1.2269,-10.8157
41.2399,0.5307,9.3604,1.0688,28.5226,-85.6887
-90.6310,-0.0482,39.0379,14.0862,3.5292,5.3054
-3.8117,82.7905,-0.2260,0.2566,46.8360,16.4420
-4.7440,-0.0611,-49.6118,23.3231,-11.1411,-389.1211
-2.0822,-130.7342,-26.7814,-4.7239,24.4628,-1051.8307
18.6075,-26.1144,-46.6229,-16.4049,5.3773,-404.5214
-0.0251,5.7276,-19.2900,-14.5893,4.9863,-84.2014
-6.3118,-16.2544,54.7860,-72.5466,0.5151,649.0545
46.7081,-4.0594,1.2518,-34.4323,0.0866,250.9429
-5.1701,-2.9615,62.2917,-2.4042,21.1355,269.8455
5.7747,0.5010,-44.7517,26.3221,-21.6341,-253.1048
25.2235,13.7354,-12.9369,14.9134,-12.7507,68.7748
143.2916,-34.4089,54.6356,-10.8597,-34.5207,877.3969
2.9586,1.4362,-3.7204,-9.8475,0.1050,34.5974
11.5953,0.0610,22.1304,10.2141,-0.0128,143.7293
-18.2933,-17.0663,12.9406,-6.3307,-63.4678,542.7375
-0.2042,6.4642,-0.6554,-0.4125,5.4164,-13.2118
-6.9557,-34.4556,-57.1022,-3.6961,8.3851,-663.5881
-16.4408,2.0487,47.4740,-18.1574,-34.6807,710.5563
10.1390,-1.4193,-1.3013,-19.6954,8.8763,24.7431
-6.3992,-23.6400,-1.0375,13.3149,8.8242,-276.0659
4.4348,-3.4403,-82.4809,-5.7956,-17.2583,-441.4555
1.9764,-15.5463,128.9601,30.8582,25.8234,517.8370
1.3142,61.4205,-2.9906,-1.5227,51.0843,-129.9856
33.0390,-10.7971,20.2185,-0.8906,-3.8989,204.4608
0.5700,97.4317,-0.7326,-3.0580,17.2654,363.4938
2.0603,-2.3025,-0.6654,-7.8603,-15.4758,159.3475
-27.6622,-4.5317,-43.6453,-55.8973,0.2672,-140.5316
4.4281,55.4899,71.2152,-4.9777,-28.3370,1086.7490
-21.1645,-0.6167,-2.4583,-79.7810,3.9018,279.2235
47.3157,-0.2356,-0.9694,0.5599,-19.5094,257.3860
0.7062,18.4964,129.0387,-1.7594,7.3991,999.2780
0.9447,27.4087,-10.5310,7.0846,-14.5948,157.7971
-102.5772,-3.5230,-2.8158,-1.2563,-35.0623,52.9174
11.2861,37.3992,-30.2183,-47.7359,-4.7874,259.0731
0.3377,35.8988,28.1229,15.5691,-72.7566,940.3583
-4.0770,-49.8952,-14.8771,1.7849,3.1362,-404.9638
20.9296,0.2493,-15.0120,31.3682,-0.2722,-207.7821
24.5115,-23.5530,-0.0162,18.5850,25.1831,-366.9720
17.8743,23.0471,-76.9979,2.1989,-81.4975,270.8857
19.4189,13.1308,2.3083,0.1995,18.3440,-28.8337
-32.1959,43.5081,24.0419,38.2715,2.9512,130.4289
37.3577,-30.3668,6.9402,-21.4201,-224.4786,1986.8809
28.4836,19.1331,1.8450,-14.7545,10.2408,156.5468
-57.0875,48.7533,-27.9469,45.9248,21.4513,-473.0313
0.6366,1.7311,42.4689,-26.9146,10.5841,364.1685
-120.3416,-2.6456,-14.7391,0.3048,2.5046,-394.8013
-3.2403,-11.5863,-3.1471,-28.7556,35.3475,-251.2845
-0.4716,-42.8893,-0.5195,88.0185,1.6769,-648.3104
1.5559,-15.1901,-25.9860,48.4369,-55.3949,-20.0953
26.1819,-25.0169,0.3837,8.1449,-16.6780,36.9175
-50.9165,-1.2617,-31.3401,7.1965,-2.2910,-356.4260
-11.0657,32.7797,-23.2975,-8.4422,-96.3616,833.4894
-4.5487,-0.4632,-34.1958,2.0961,6.1609,-323.9829
5.9001,26.6852,0.5518,3.6310,-0.6451,144.1860
-2.7250,-6.9861,-13.4551,-4.2848,-70.4797,481.4968
-38.6026,-1.0371,-5.1535,-14.6930,16.7156,-194.3166
6.0830,16.2582,44.4692,1.9046,-4.5696,457.8533
5.2950,5.7034,1.5811,32.0133,27.7210,-330.9835
7.7203,6.9715,0.3177,-41.9493,-16.9727,398.7485
24.7133,-15.9260,-1.6957,14.4422,-0.8501,-99.3258
-0.2669,5.8764,5.6916,-4.6780,-6.2008,149.4206
-11.1823,-5.4273,-2.2929,0.5515,0.6951,-73.4300
8.5654,0.8511,-17.2661,1.2010,-72.6109,509.3064
41.3899,-0.0279,14.3481,0.2396,-0.6609,200.6441
-10.1960,-61.2222,-0.7213,-29.8627,0.1036,-196.3087
54.6680,42.4886,36.2517,0.8647,13.0001,488.3922
-1.0191,-13.9928,-31.2029,-1.1398,6.3813,-350.0888
25.4912,0.1688,32.2753,-0.3889,-33.7465,585.1025
4.3957,4.2933,-11.6370,-3.8970,-1.8095,-18.0910
-3.2665,3.7731,-22.6868,0.7541,2.1951,-174.5023
-18.8038,-0.1278,1.7727,7.6748,-13.7154,56.6876
17.0389,1.4879,-0.1510,15.5552,-0.3952,-24.2979
46.2942,-1.1717,-0.2804,-113.1142,-66.7607,1191.4697
-5.6075,5.6523,19.0673,0.5107,-15.4819,290.5451
13.3365,20.2359,1.1868,-24.3546,-9.3483,337.1190
-4.0957,0.2257,40.5380,13.5781,-0.6586,237.5129
2.2536,5.1687,-2.1335,13.1037,-2.5619,-21.3062
-2.7737,7.0119,18.2083,-29.3929,2.3022,286.4554
8.3696,-13.4000,8.6373,2.1268,-3.6162,37.0940
-3.7297,-2.3496,2.8779,3.4663,9.0431,-88.4768
-39.5212,-1.2929,4.9794,-2.9818,2.2084,-54.2980
0.6768,-71.7379,57.1262,-0.8059,21.5420,-117.8271
-3.3109,43.9395,3.5893,0.4949,-0.8140,251.4928
-30.8670,-18.3563,-13.8214,-3.4458,-31.6514,27.7158
3.7395,1.2571,-10.1798,-1.2723,-2.1017,-34.0221
-16.3092,14.7137,54.6498,4.4936,-1.1400,436.9691
-3.3314,-7.4437,-2.1120,11.9375,65.7511,-672.3781
-24.8076,1.1050,11.9351,-18.8110,-1.1315,143.0880
-113.7295,-24.9252,-10.7454,-2.2658,-22.8220,-237.6300
4.3780,9.1802,8.9699,23.9021,-80.8881,700.7988
-7.4440,11.0679,6.8065,-3.4824,-0.0003,110.7514
-12.0999,-49.1719,-71.2598,-1.5245,-1.8440,-777.4697
39.2830,1.2324,-1.5080,-71.0301,0.1851,413.0886
87.0250,-8.2536,110.9575,13.3471,2.4383,881.4876
-1.5296,0.3407,-7.9289,-49.1283,3.8790,140.9820
1.2019,0.8951,3.4909,0.3239,-60.0864,545.3336
-22.9927,-3.8834,27.2357,18.2104,-58.2671,546.3363
0.0579,17.9034,116.1466,10.5796,22.2958,714.8750
26.1941,-1.4288,39.8547,3.8676,-35.3943,628.5201
22.8981,-90.5524,-31.7676,-0.9280,18.2771,-796.6050
-8.6665,-1.2625,2.3825,-1.0491,-11.0350,94.9201
12.4050,0.7394,-3.7287,0.2810,-42.4407,364.8543
11.8091,-39.5129,-10.8784,-101.8658,-13.5080,339.5706
-77.7603,-1.5926,-72.8412,4.4660,0.4969,-732.4574
-34.1479,-21.7621,-0.6197,-2.2839,-0.8730,-165.9290
6.7003,4.4652,-24.1929,0.5894,-0.1191,-140.7424
-6.5118,-24.8608,-168.6743,-1.4177,-25.5273,-1161.8092
-3.1750,1.9275,9.5487,-0.2892,99.1950,-764.7755
-9.8698,2.0837,-6.9107,184.7928,5.7633,-975.5530
7.4976,-36.2544,-75.0182,12.9171,-34.9832,-484.4397
9.4647,-7.8759,2.1117,-59.3424,45.6299,-110.4090
7.1127,21.2893,41.0580,5.8206,-2.2164,422.0238
-8.4493,-2.9307,-2.2797,-3.9635,5.4126,-73.7378
6.7562,-3.4413,-14.7365,119.7151,25.0912,-885.1490
-0.8932,0.5788,31.0081,2.6570,26.0416,-0.1052
-0.1632,-11.0830,-16.3018,-14.7896,3.0468,-130.6862
-2.3572,-5.5383,16.5245,31.2076,17.9658,-207.0987
-2.6604,6.0283,-9.3641,38.9279,-0.5234,-219.4489
49.9199,-4.4786,-5.1449,-3.6718,3.0235,38.6766
-3.7847,1.4866,79.3005,7.4587,-22.4662,745.5643
9.3252,27.2710,2.2873,11.2911,2.3670,105.6030
-31.2931,0.8470,-0.8160,-0.6359,-52.3615,383.8278
-0.6892,2.1410,4.0062,3.0190,1.9445,11.6000
7.0333,0.4616,-31.3135,4.1273,-32.9160,48.9914
7.7126,-4.2341,12.3963,-2.0314,-30.0695,354.6734
4.7376,-54.8829,72.5243,0.5803,-51.1597,702.0563
2.5807,-22.4235,-24.8428,-12.3290,-8.4230,-160.0348
-0.0956,-11.3726,-2.0235,-81.3795,-5.4106,358.4985
-19.0776,-19.9558,-29.4778,-59.8279,15.0314,-203.3489
5.7251,-10.8312,-0.5979,-0.0625,43.6133,-414.8600
-17.2618,1.8852,-2.7727,-0.0041,151.6951,-1333.3424
-16.2921,10.0594,3.6617,34.2594,-9.8451,-29.9493
30.0783,-6.3782,-40.4175,-5.5412,-0.7005,-233.2558
28.1713,-8.4948,-7.0433,45.0689,-84.5483,473.7523
-8.9606,98.5186,-30.4402,120.6334,-1.9040,-289.2230
6.8706,4.5921,-4.5846,4.2448,74.5511,-646.5131
-26.9441,33.8172,-6.6068,-15.4913,28.0435,-95.3665
25.5796,0.9402,-0.8906,0.6734,-6.7823,109.6061
0.1008,51.9531,23.6197,-66.7947,5.0353,714.2937
73.6958,29.5164,0.0642,-75.5121,2.1423,645.6677
-2.0117,-3.0641,-2.2386,-3.6553,7.0847,-76.2570
-14.4176,2.8403,9.3026,26.8389,-55.3717,400.7639
-1.2659,-11.4359,0.5878,-4.6608,19.3417,-195.9305
15.3013,-62.8141,20.9592,-1.7777,22.8585,-315.8629
22.7348,-22.9267,44.9263,14.0119,-25.8486,420.3286
23.0780,-36.2000,-0.3429,-4.6840,-4.5304,-74.9708
3.1036,60.5457,-26.0138,18.9901,-0.0611,37.2643
-36.5830,16.5071,127.1540,-35.7451,0.8739,1112.0746
4.2350,-10.4305,1.4010,19.8540,7.9257,-191.4173
2.3588,21.5704,-46.3937,2.9558,-11.0732,-144.9214
1.3505,4.5687,-72.9690,-54.3577,-17.8437,-103.4818
-55.1473,-0.9715,0.2623,-27.9836,32.9750,-264.3880
1.0541,-14.9036,-5.2246,-0.4618,-6.5123,-51.7313
0.2167,12.3704,12.8676,-88.0489,-6.5425,631.4050
16.1246,-10.4192,12.5954,-13.8463,0.6436,136.7363
-41.0749,-38.2570,-0.1110,68.9841,-0.5530,-598.5138
-6.0327,9.6587,-0.4182,2.5496,1.6013,11.1023
-37.6243,1.4238,12.2046,-89.6448,-5.7184,491.7013
-20.1196,0.9154,16.0558,-4.3756,-2.2215,123.8789
11.6683,-29.0785,0.5313,132.0669,19.6879,-904.7271
35.8339,-118.5771,-0.2449,-9.9938,11.9547,-582.7483
-44.8465,-2.0916,47.3476,1.7933,-7.3260,302.5705
41.8923,0.0836,-7.0656,9.5504,0.8435,-12.7421
28.9887,-2.6693,6.0143,142.6787,1.0074,-584.1840
10.6498,24.2030,13.8315,-29.7165,5.5389,343.9396
-44.5606,-30.3883,-17.5664,-15.1036,0.9302,-312.2690
15.9909,1.9504,-3.7467,-0.1642,3.4088,-9.2002
-36.1226,0.6840,7.0484,-61.4263,-5.6854,320.0184
38.7444,-2.3270,0.0022,-2.4839,5.4698,37.8935
-1.1158,-9.6376,-1.1364,11.8773,78.5157,-779.9107
74.7038,-5.7868,-1.0591,34.1480,-25.4580,178.6253
-54.5872,-16.1116,21.7124,-26.4501,-18.9714,252.6424
3.5290,-6.9997,-67.8417,-11.2892,-0.3689,-470.9208
-36.7843,-3.1402,62.5492,20.1844,-39.5961,614.5024
6.3210,-4.9096,-5.7330,-14.9274,-80.5409,703.7672
-2.1230,-6.2871,3.0445,27.0257,-0.4480,-134.0059
32.9846,6.1707,1.5811,147.1654,56.1743,-1053.5208
-3.0043,7.6994,-3.7207,-11.5680,19.0818,-99.2006
-46.0097,9.4871,-62.3840,-7.2594,11.1508,-567.3401
7.6364,-39.6772,-2.6754,-10.4748,-30.4530,105.1671
0.1949,36.5765,29.0310,-3.5696,1.4053,409.8111
1.4429,0.7557,-84.1072,0.2885,-70.7412,-12.3653
-127.6340,-2.3660,7.2819,-1.6491,6.0336,-266.5473
13.8350,19.1660,10.0485,46.3858,3.6174,-44.4020
-59.2431,-11.2309,-135.3828,-79.8585,2.5586,-826.7343
-0.5773,47.8949,-18.0471,-0.0703,-184.2374,1679.0516
158.3319,0.0095,-23.9894,11.2825,48.9631,-310.9899
37.3678,47.0969,-1.1615,5.8643,27.5754,51.3182
26.6629,-20.6202,-6.5059,0.3941,-4.4430,-58.2013
-48.2986,-31.8081,-1.1768,2.7461,1.1295,-291.6646
32.5520,20.6380,0.3956,-4.8024,-2.7768,225.9154
-44.4048,13.1471,35.9116,5.1696,1.0556,209.4764
-12.5514,22.1024,127.1120,4.4184,-24.5643,1218.2233
10.2106,2.6586,-0.8644,2.3324,-40.7180,366.9452
-8.3260,-0.0813,-26.8029,16.3163,3.8425,-322.3885
-31.8284,-0.3738,-1.9138,-6.6327,0.2300,-50.4896
10.4025,-8.6660,-0.7336,93.1712,18.1768,-616.9871
0.0209,4.7379,-3.5386,-2.5607,-37.7309,333.9690
-5.0876,-7.3512,-9.4915,1.7865,-40.7281,222.5800
51.5228,-66.8311,-4.1613,-10.9503,1.1969,-218.9419
7.3153,3.1055,41.9897,-52.9212,1.7442,579.0276
-47.7176,4.7175,-7.9648,3.3367,-1.3472,-136.1189
3.0436,-11.8472,-2.5276,2.8610,0.0000,-82.9796
-0.7129,0.9719,-0.5548,21.7357,2.7391,-122.8863
-12.8020,-0.6557,-36.9369,-1.4659,-28.9653,-47.2665
-5.5921,9.6770,2.0449,-1.0020,8.1231,-8.3955
-27.5229,221.5003,-3.4457,-8.8035,-21.8211,1276.4106
30.8819,-2.1601,-4.0746,0.4597,-33.0026,305.2450
-25.9689,-97.4182,14.7406,1.1553,91.3811,-1221.2565
17.2956,11.7981,-37.7602,-67.9532,1.4428,127.3820
9.4119,-98.9109,4.4429,24.0674,65.1897,-1115.8325
-62.9643,5.2499,14.8472,-7.7032,47.3805,-358.9110
10.1126,-0.5135,1.5198,-0.8405,6.1395,-15.1710
40.1106,18.6714,4.7952,0.0252,-22.6054,410.1683
-1.5179,-4.9778,-6.5600,21.9048,6.2033,-229.5989
3.1505,41.8466,-28.1435,-2.0485,8.4665,-47.3655
-76.7511,-39.0086,1.6974,-8.8595,-0.4375,-299.0018
-5.9316,0.6326,29.9803,5.2150,49.4590,-229.0879
24.2267,24.1649,-33.1989,-12.5732,2.2349,-28.2577
32.8348,-36.0582,-18.2115,41.9727,37.1028,-759.1541
-38.7070,-3.5010,14.1607,1.7569,18.8177,-159.3585
37.7982,-4.3909,-42.8370,-14.0885,-24.7285,19.5972
-16.3158,28.6082,1.2756,39.7025,-129.5708,1039.0280
-2.6570,-0.6463,-95.2702,-61.3700,10.1082,-508.1560
4.2999,65.7016,-0.1695,-3.1172,-6.2977,414.2350
0.7027,-1.7353,0.7598,63.5462,-5.2951,-252.2104
-45.0289,-18.5855,-75.0250,-27.7646,-1.0800,-601.6586
32.0418,-22.8294,0.1032,-31.8865,-123.8117,1157.0880
-6.5933,-0.4280,8.6383,43.0886,32.1997,-425.1188
5.4342,19.7626,-28.8166,24.2921,5.8526,-261.7616
4.0963,25.0536,-9.6089,-45.7674,-11.5207,381.5028
34.1580,104.3681,14.7958,0.6579,33.8179,426.1531
7.4810,-13.5002,1.1309,-16.4302,21.1540,-144.1597
-0.4791,-3.5609,3.1514,-17.7413,-30.1505,347.0168
78.0871,42.5923,7.6609,-174.9989,-0.7430,1269.9039
1.6036,25.1696,-40.0269,-23.3835,-16.6641,90.2809
32.3583,0.1618,16.2095,50.4636,-29.0163,201.3876
-14.1104,-4.5752,-124.3872,-15.8204,33.9059,-1184.0756
1.1003,118.3916,-38.2749,-1.1088,0.9596,323.1287
